ensembl_id,gene_name,baseMean,TP317_300_vs_CONTR_log2FC,TP317_300_vs_CONTR_pvalue,TP317_300_vs_CONTR_padj
ENSMUSG00000027184,Caprin1,17150.153353069494,0.02266237330841584,0.8441092377247688,0.9896287216067934
ENSMUSG00000034024,Cct2,16879.229431926757,0.04612594018532243,0.6906521770531147,0.9896287216067934
ENSMUSG00000007564,Ppp2r1a,17075.188771472305,0.07325125565470139,0.4070599998740696,0.9896287216067934
ENSMUSG00000038014,Fam120a,17005.920313774197,0.19260091925236972,0.466452581777853,0.9896287216067934
ENSMUSG00000062647,Rpl7a,16753.164847084747,-0.21873507851868604,0.3624000381073059,0.9896287216067934
ENSMUSG00000048612,Myof,17124.456689374107,0.26641761728222724,0.38371158247457826,0.9896287216067934
ENSMUSG00000028367,Txn1,16371.101099309444,-0.01591765893989396,0.9339434456140118,0.9896287216067934
ENSMUSG00000005087,Cd44,16218.851396944008,0.06308842378181072,0.44708026466527384,0.9896287216067934
ENSMUSG00000001416,Cct3,16752.05669247228,-0.30575431091225463,0.17173778335326972,0.9896287216067934
ENSMUSG00000056076,Eif3b,16701.64369706103,0.23635162044425884,0.2088563599269031,0.9896287216067934
ENSMUSG00000026509,Capn2,16618.743728996295,0.17977708054257308,0.3327918261410817,0.9896287216067934
ENSMUSG00000058799,Nap1l1,16535.33624196332,-0.10964471080076214,0.32805083362239007,0.9896287216067934
ENSMUSG00000039953,Clstn1,16621.147294955947,0.1705536493691772,0.3741203264313714,0.9896287216067934
ENSMUSG00000015165,Hnrnpl,16572.5864217287,-0.045895714193585804,0.6567838260978898,0.9896287216067934
ENSMUSG00000105987,AI506816,16768.55313611404,0.19830162443526017,0.2584937442768368,0.9896287216067934
ENSMUSG00000024335,Brd2,16586.643951269518,0.15681669746314755,0.23860133939354244,0.9896287216067934
ENSMUSG00000057003,Myh4,2042.420778297141,2.833558264036826,0.04821906861104555,0.9896287216067934
ENSMUSG00000020850,Prpf8,16877.949642840642,0.18332285434502826,0.5424216432750124,0.9896287216067934
ENSMUSG00000026335,Pam,16575.749579270156,-0.14447279362022272,0.2944834131521885,0.9896287216067934
ENSMUSG00000055065,Ddx17,16305.563140037852,-0.03989226610480429,0.7733456504638442,0.9896287216067934
ENSMUSG00000020460,Rps27a,15737.361908751906,-0.19853243783071328,0.4344414276005647,0.9896287216067934
ENSMUSG00000027712,Anxa5,15855.876230342876,-0.004638015057580245,0.9726945793559928,0.9896287216067934
ENSMUSG00000030357,Fkbp4,16190.559820991823,-0.11274101729880631,0.47738361873472757,0.9896287216067934
ENSMUSG00000007029,Vars,16439.972162474256,0.2150953366592769,0.2192116852762448,0.9896287216067934
ENSMUSG00000032966,Fkbp1a,16062.444699015648,-0.030568056241971342,0.7911984515628505,0.9896287216067934
ENSMUSG00000020358,Hnrnpab,16283.352769726043,0.24049028850102017,0.06972053879935944,0.9896287216067934
ENSMUSG00000031818,Cox4i1,15785.600474327026,-0.3602544691315779,0.13689054655592575,0.9896287216067934
ENSMUSG00000027111,Itga6,16227.470371707122,0.03783508301257894,0.8303661573391315,0.9896287216067934
ENSMUSG00000020368,Canx,15980.235047283071,0.04888230587406688,0.6922363811582247,0.9896287216067934
ENSMUSG00000028757,Ddost,16119.602707514043,-0.2963719250516204,0.13560391779499187,0.9896287216067934
ENSMUSG00000027907,S100a11,15815.494112268449,0.012380183353848592,0.9353224431050252,0.9896287216067934
ENSMUSG00000018707,Dync1h1,16153.840143700983,0.2541986294572391,0.517408809126032,0.9896287216067934
ENSMUSG00000031004,Mki67,16281.694003523793,0.22227377464036394,0.5503815318848161,0.9896287216067934
ENSMUSG00000028745,Capzb,15543.232385825142,-0.03731969938189841,0.7222361901216423,0.9896287216067934
ENSMUSG00000022314,Rad21,16042.041331375092,0.04066974768456272,0.6627722369599769,0.9896287216067934
ENSMUSG00000039262,Prrc2b,15887.5411130743,0.1918383749423348,0.6144237447319532,0.9896287216067934
ENSMUSG00000001472,Tcf25,15477.94711193044,0.02677900101623994,0.6204691103560533,0.9896287216067934
ENSMUSG00000020612,Prkar1a,15556.700146711044,-0.1743367818020313,0.12824363207200049,0.9896287216067934
ENSMUSG00000028691,Prdx1,15059.318629861538,-0.1763992630044247,0.4147377258495787,0.9896287216067934
ENSMUSG00000002985,Apoe,14618.056036580747,-0.0992286913537698,0.7337146836420112,0.9896287216067934
ENSMUSG00000035202,Lars2,14821.961065629499,0.47906472049271653,0.23064942731798121,0.9896287216067934
ENSMUSG00000028333,Anp32b,15295.608446295786,0.14328150712905655,0.23317523075617919,0.9896287216067934
ENSMUSG00000019818,Cd164,15421.498471575263,0.020440680795275643,0.86543585538531,0.9896287216067934
ENSMUSG00000031924,Cyb5b,15530.524381530879,0.0189641997385113,0.8577735163161208,0.9896287216067934
ENSMUSG00000022463,Srebf2,15785.475672858618,0.13109735725412802,0.5140135922835534,0.9896287216067934
ENSMUSG00000066036,Ubr4,15684.603926788654,0.2944599880555797,0.508034604018481,0.9896287216067934
ENSMUSG00000054364,Rhob,14845.509046719684,-0.0015721543485071616,0.9919246092731082,0.9971657457297732
ENSMUSG00000007815,Rhoa,15010.671546491058,-0.1690781499748489,0.19245832408627828,0.9896287216067934
ENSMUSG00000022098,Bmp1,15096.053852045621,-0.021925713693405458,0.8958418686082786,0.9896287216067934
ENSMUSG00000048076,Arf1,14903.6888953715,-0.08905885899837733,0.5194527648334081,0.9896287216067934
ENSMUSG00000020592,Sdc1,14889.503224307138,-0.12249439091412287,0.4175626110966878,0.9896287216067934
ENSMUSG00000005103,Wdr1,14924.790450165121,0.13888385023839858,0.24063135545879955,0.9896287216067934
ENSMUSG00000040690,Col16a1,15199.29989544119,0.2751610358895499,0.297512368392848,0.9896287216067934
ENSMUSG00000027828,Ssr3,14758.608723371008,-0.23799488576859665,0.12076198190344746,0.9896287216067934
ENSMUSG00000028452,Vcp,14933.592672395476,0.2364152134506102,0.20960060496764854,0.9896287216067934
ENSMUSG00000029247,Paics,15115.528792963583,-0.19043819767292278,0.1656709233233642,0.9896287216067934
ENSMUSG00000032504,Pdcd6ip,14947.30019079268,0.16072330640188554,0.26020173104379474,0.9896287216067934
ENSMUSG00000004665,Cnn2,14688.192693841856,0.06982023379851726,0.5771160030406814,0.9896287216067934
ENSMUSG00000090841,Myl6,14404.643410019042,-0.23068485035637817,0.29151463725514126,0.9896287216067934
ENSMUSG00000031633,Slc25a4,13201.559867233516,-0.057096666855350406,0.7296475813455162,0.9896287216067934
ENSMUSG00000052397,Ezr,14215.097204239379,0.2928525550393813,0.08727508596734747,0.9896287216067934
ENSMUSG00000001794,Capns1,14373.976565471896,-0.013924059513123529,0.8727973433871055,0.9896287216067934
ENSMUSG00000029231,Pdgfra,15022.538311334542,0.18822212600428795,0.5747135353571247,0.9896287216067934
ENSMUSG00000026553,Copa,14698.02731173221,0.08282846510327975,0.5171874713310003,0.9896287216067934
ENSMUSG00000045817,Zfp36l2,14733.715133973083,0.25056037862761527,0.2559137507298457,0.9896287216067934
ENSMUSG00000014867,Surf4,14206.683758382473,-0.055799613944931686,0.5830554836069257,0.9896287216067934
ENSMUSG00000001847,Rac1,14452.580055860823,0.09561073386173558,0.2689661010715151,0.9896287216067934
ENSMUSG00000026074,Map4k4,14506.08055084874,0.24228387934183462,0.23196120319589508,0.9896287216067934
ENSMUSG00000050953,Gja1,14251.991776441175,0.07500576635223107,0.49134302390641127,0.9896287216067934
ENSMUSG00000043091,Tuba1c,14375.790159107022,-0.11519751014308752,0.580978840997805,0.9896287216067934
ENSMUSG00000022841,Ap2m1,14404.510468069131,-0.04798209553977843,0.5772139525496602,0.9896287216067934
ENSMUSG00000051695,Pcbp1,14330.070292740145,0.1624412984386198,0.25264872891011225,0.9896287216067934
ENSMUSG00000023015,Racgap1,14742.245398832822,-0.006115287973192842,0.9523846762876064,0.9896287216067934
ENSMUSG00000022312,Eif3h,14483.470058253597,-0.5038966941643934,0.05906411975619892,0.9896287216067934
ENSMUSG00000036427,Gpi1,13176.845998764693,0.08585861852989912,0.47334385187413397,0.9896287216067934
ENSMUSG00000059248,Sept9,14214.4126831667,0.16473499949179043,0.3752742523291127,0.9896287216067934
ENSMUSG00000025823,Pdia4,14162.798560658983,-0.2260229774531031,0.07294804123462832,0.9896287216067934
ENSMUSG00000050737,Ptges,13704.496089560304,0.05669162523583316,0.6317886424102698,0.9896287216067934
ENSMUSG00000020152,Actr2,14111.574006249351,0.11689181276890115,0.11068786258412025,0.9896287216067934
ENSMUSG00000020649,Rrm2,14370.714235141151,0.029722407167085175,0.8084193129361267,0.9896287216067934
ENSMUSG00000008683,Rps15a,14050.04015762905,-0.2893139762639599,0.13628822069505755,0.9896287216067934
ENSMUSG00000026478,Lamc1,14175.712659607174,0.19132456623954536,0.5607505395690981,0.9896287216067934
ENSMUSG00000036606,Plxnb2,14426.337946570362,0.21243974448006941,0.40789010883672805,0.9896287216067934
ENSMUSG00000001729,Akt1,14227.279155675846,0.1071282535609721,0.2842868143462306,0.9896287216067934
ENSMUSG00000059208,Hnrnpm,14052.401946335332,0.2831730124198285,0.19177142870772212,0.9896287216067934
ENSMUSG00000068039,Tcp1,14238.000510098054,-0.09958202503817346,0.38257448403019134,0.9896287216067934
ENSMUSG00000029063,Nadk,14173.366522319013,-0.12112475057424152,0.20268188462462156,0.9896287216067934
ENSMUSG00000039191,Rbpj,14027.730184742608,0.18959841932155977,0.2782175077414285,0.9896287216067934
ENSMUSG00000004105,Angptl2,14241.156334151283,0.07598723649615739,0.5746296681256668,0.9896287216067934
ENSMUSG00000061315,Naca,13825.007940219106,-0.20094904981846964,0.26229604288090536,0.9896287216067934
ENSMUSG00000028961,Pgd,14023.212980095957,0.026344471733932423,0.7892913480328232,0.9896287216067934
ENSMUSG00000021794,Glud1,14226.123989290334,-0.1344773749459534,0.2069981545660713,0.9896287216067934
ENSMUSG00000037894,H2afz,14074.933426634667,-0.1664418039909939,0.3854765427344572,0.9896287216067934
ENSMUSG00000042524,Sun2,14131.003531245162,0.12836559970438996,0.22583615325625017,0.9896287216067934
ENSMUSG00000000957,Mmp14,14077.20237548904,0.20120115155945276,0.30506472162927123,0.9896287216067934
ENSMUSG00000030007,Cct7,13828.334037316496,-0.012100218184510651,0.9424751627677654,0.9896287216067934
ENSMUSG00000003316,Glg1,14239.775503975008,0.1787730619409218,0.5972882121093794,0.9896287216067934
ENSMUSG00000071172,Srsf3,13831.189174293368,-0.2337240989654893,0.21099847333286814,0.9896287216067934
ENSMUSG00000029106,Add1,14059.991522868213,-0.0019505619762824186,0.986173104203848,0.9949517339607121
ENSMUSG00000036438,Calm2,13835.265632093806,-0.20639039753446042,0.13837967035575852,0.9896287216067934
ENSMUSG00000019370,Calm3,13775.186044820364,0.015405258444151084,0.8878138161092339,0.9896287216067934
ENSMUSG00000020594,Pum2,14042.995386844928,0.028404085836093843,0.8142901617768578,0.9896287216067934
ENSMUSG00000061983,Rps12,13163.154032651522,-0.2181371366539241,0.27772832317596996,0.9896287216067934
ENSMUSG00000078578,Ube2d3,13738.877109825893,-0.22346017873731,0.19106483646959316,0.9896287216067934
ENSMUSG00000011752,Pgam1,13343.274338311268,-0.09199319392583777,0.602454337345248,0.9896287216067934
ENSMUSG00000063856,Gpx1,13404.128046199654,-0.3959829529033441,0.150197048510979,0.9896287216067934
ENSMUSG00000027642,Rpn2,13590.018874949792,0.0211279537912319,0.8327554471961253,0.9896287216067934
ENSMUSG00000001473,Tubb6,13605.50770959148,0.0960314097196104,0.5646101705949381,0.9896287216067934
ENSMUSG00000031311,Nono,13742.99375516574,0.10310018332834629,0.4556282736305133,0.9896287216067934
ENSMUSG00000020473,Aebp1,13388.367396803786,0.22049692644338972,0.3636125483368242,0.9896287216067934
ENSMUSG00000029447,Cct6a,13605.436399114938,-0.27176134773388694,0.1695578991515304,0.9896287216067934
ENSMUSG00000032479,Map4,13547.285585779679,0.2098505597049912,0.45671112505348654,0.9896287216067934
ENSMUSG00000018362,Kpna2,13749.335101557148,-0.10935689116189481,0.4840071118621274,0.9896287216067934
ENSMUSG00000015733,Capza2,13346.17978041181,-0.05691623262691637,0.5912209713701098,0.9896287216067934
ENSMUSG00000030342,Cd9,13385.318848324141,-0.2600611295311141,0.16587960850179162,0.9896287216067934
ENSMUSG00000029361,Nos1,13881.965979218961,0.2536305108845058,0.5575796766485001,0.9896287216067934
ENSMUSG00000016319,Slc25a5,13612.87285351598,-0.11362356693083019,0.4800664828986786,0.9896287216067934
ENSMUSG00000040659,Efhd2,13293.689504824422,0.020581221704570336,0.8824588689501305,0.9896287216067934
ENSMUSG00000004535,Tax1bp1,13688.777309933557,0.011643225881763196,0.8719839090725657,0.9896287216067934
ENSMUSG00000025982,Sf3b1,13520.867088692174,0.031161436303900607,0.7278116501098959,0.9896287216067934
ENSMUSG00000007739,Cct4,13483.168153754656,-0.2950501607890078,0.10878322355147191,0.9896287216067934
ENSMUSG00000025261,Huwe1,13729.838196019316,0.18530283651418042,0.637154535572048,0.9896287216067934
ENSMUSG00000024012,Mtch1,13352.61013610989,-0.13029645788365052,0.35743664889442295,0.9896287216067934
ENSMUSG00000029455,Aldh2,13505.374338806461,-0.10614086890671444,0.2229306375913609,0.9896287216067934
ENSMUSG00000033732,Sf3b3,13621.26479769086,0.13166862816521183,0.4991652870233595,0.9896287216067934
ENSMUSG00000045962,Wnk1,13519.515447853442,0.17968532662177694,0.6266932477192488,0.9896287216067934
ENSMUSG00000060636,Rpl35a,12929.089761228097,-0.2596925607944898,0.2195353916819378,0.9896287216067934
ENSMUSG00000036777,Anln,13561.91727770254,0.028559509583720673,0.7778978203896398,0.9896287216067934
ENSMUSG00000058600,Rpl30,12899.670338699067,-0.13824902881855483,0.2857465768418761,0.9896287216067934
ENSMUSG00000055302,Mrfap1,13048.489962849266,0.1538938235531983,0.13574723285391846,0.9896287216067934
ENSMUSG00000001642,Akr1b3,13104.376279842425,-0.17693997840138453,0.4613322766992525,0.9896287216067934
ENSMUSG00000058546,Rpl23a,13239.787795958238,-0.07827155935198471,0.5298049394966171,0.9896287216067934
ENSMUSG00000017707,Serinc3,13341.053015164469,-0.06893463606326551,0.713146605489291,0.9896287216067934
ENSMUSG00000040488,Ltbp4,13424.341615061921,0.1103573076363206,0.7395621798696465,0.9896287216067934
ENSMUSG00000029777,Gars,13069.85715852746,-0.09384984827725545,0.3813330776002697,0.9896287216067934
ENSMUSG00000096210,H1f0,13439.199125823798,-0.21877197815575744,0.2033777966729854,0.9896287216067934
ENSMUSG00000018326,Ywhab,13162.159241047393,-0.10324438847915035,0.1425247987398244,0.9896287216067934
ENSMUSG00000022816,Fstl1,12238.02727863141,-0.09687844972675812,0.5570367861925303,0.9896287216067934
ENSMUSG00000000753,Serpinf1,12871.54188087022,-0.2917306093572354,0.06330394667968614,0.9896287216067934
ENSMUSG00000028788,Ptp4a2,12750.33199934767,-0.05221721505003443,0.36626694562565887,0.9896287216067934
ENSMUSG00000005802,Slc30a4,13263.647070903502,-0.12723548710723845,0.32412603538196916,0.9896287216067934
ENSMUSG00000034807,Colgalt1,13049.616987185194,-0.11651298451983795,0.2908676689572969,0.9896287216067934
ENSMUSG00000028820,Sfpq,13043.246842649945,0.19973810545062617,0.36312104701508696,0.9896287216067934
ENSMUSG00000020029,Nudt4,13010.799920306159,-0.15145417956626006,0.10120604805054821,0.9896287216067934
ENSMUSG00000005566,Trim28,12937.418707149087,0.12362004320783877,0.3369919410237173,0.9896287216067934
ENSMUSG00000062006,Rpl34,12561.321894826917,-0.37754650262588263,0.11280503658174666,0.9896287216067934
ENSMUSG00000020923,Ubtf,12962.500925165152,0.10184584104771895,0.2654457378921041,0.9896287216067934
ENSMUSG00000049382,Krt8,12516.75340801278,0.08147085313450012,0.6435775566846303,0.9896287216067934
ENSMUSG00000052681,Rap1b,12639.437610577254,-0.2820417630247131,0.13147472367693933,0.9896287216067934
ENSMUSG00000019961,Tmpo,13033.123369337689,-0.01135692143564239,0.8761987779003066,0.9896287216067934
ENSMUSG00000056758,Hmga2,12569.97486484775,0.22987695078307208,0.20902060306016834,0.9896287216067934
ENSMUSG00000021910,Nisch,12693.780798448603,0.2025747774161213,0.44445389430894644,0.9896287216067934
ENSMUSG00000029467,Atp2a2,12744.114843112797,0.13167875869993573,0.5684542171167901,0.9896287216067934
ENSMUSG00000021218,Gdi2,12768.829113232816,-0.08158148065925476,0.2166005932602687,0.9896287216067934
ENSMUSG00000029661,Col1a2,6328.624701653731,0.3050311773816532,0.7499811968415075,0.9896287216067934
ENSMUSG00000026965,Anapc2,12849.711384854832,0.09247099303653303,0.19497020253777475,0.9896287216067934
ENSMUSG00000043131,Mob1a,12810.080362132401,-0.08572574435663502,0.229612153181747,0.9896287216067934
ENSMUSG00000018379,Srsf1,12637.170264717084,0.07100531261441947,0.532358912336131,0.9896287216067934
ENSMUSG00000018583,G3bp1,12621.58770475777,-0.05017501195174768,0.5731305800050204,0.9896287216067934
ENSMUSG00000037072,Selenof,12544.185029489216,-0.4889468396655476,0.0532036335659472,0.9896287216067934
ENSMUSG00000068823,Csde1,12219.459817391862,-0.08915932676243005,0.4284861073378434,0.9896287216067934
ENSMUSG00000021190,Lgmn,11934.614617871379,-0.026836570084162095,0.8412856842575701,0.9896287216067934
ENSMUSG00000036550,Cnot1,12825.105244649541,0.1559057714855622,0.5110723813451309,0.9896287216067934
ENSMUSG00000002365,Snx9,12585.871055275227,0.13150911049461808,0.1842396703630903,0.9896287216067934
ENSMUSG00000034902,Pip5k1c,12654.169093407903,0.197509901765018,0.33715024258317494,0.9896287216067934
ENSMUSG00000021660,Btf3,12200.21213253302,-0.2319617178460754,0.2258046172415723,0.9896287216067934
ENSMUSG00000010277,2610507B11Rik,12310.755452499841,0.13679355794110074,0.5710380873193838,0.9896287216067934
ENSMUSG00000030662,Ipo5,12330.80076425057,0.126734307243971,0.3213769600166021,0.9896287216067934
ENSMUSG00000007850,Hnrnph1,12162.784389941633,0.06617413525390436,0.4847952626992812,0.9896287216067934
ENSMUSG00000037815,Ctnna1,12477.112086049894,0.19689030808452707,0.42566568087254797,0.9896287216067934
ENSMUSG00000005683,Cs,12186.403055260485,0.12560766333861556,0.2315203069996622,0.9896287216067934
ENSMUSG00000020075,Ddx21,12415.629205233718,0.1392613458563607,0.38986196442579046,0.9896287216067934
ENSMUSG00000040225,Prrc2c,12527.85516547631,0.2013661063359838,0.6219176547619907,0.9896287216067934
ENSMUSG00000039515,Ptpa,12172.6714872694,-0.13514915411457917,0.29508288825095463,0.9896287216067934
ENSMUSG00000058013,Sept11,12330.588872818766,0.048269148261097426,0.8022191591715249,0.9896287216067934
ENSMUSG00000028692,Akr1a1,11970.142886556092,-0.11706597384781525,0.44672870579600155,0.9896287216067934
ENSMUSG00000062328,Rpl17,11940.823275071181,-0.5624135497220812,,
ENSMUSG00000095597,Gm6472,12000.355144384552,-0.47381743732801335,0.05266895129012333,0.9896287216067934
ENSMUSG00000025969,Nrp2,12277.704229296007,0.23361468302444488,0.3688973197985336,0.9896287216067934
ENSMUSG00000033307,Mif,11388.344977928991,-0.0587643075666492,0.7811953075470008,0.9896287216067934
ENSMUSG00000068699,Flnc,11879.682296630725,0.10627064647925902,0.7264146360894062,0.9896287216067934
ENSMUSG00000042079,Hnrnpf,12079.794150505239,0.10324826419358588,0.38979129095501563,0.9896287216067934
ENSMUSG00000021957,Tkt,12084.961201017086,-0.04416813095582737,0.5283832266386457,0.9896287216067934
ENSMUSG00000042644,Itpr3,12235.857832674601,0.14772553189947613,0.6379125642456804,0.9896287216067934
